id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,sell_price
HOUSEHOLD_1_373_WI_1_evaluation,HOUSEHOLD_1_373,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.23
HOUSEHOLD_1_374_WI_1_evaluation,HOUSEHOLD_1_374,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.98
HOUSEHOLD_1_375_WI_1_evaluation,HOUSEHOLD_1_375,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,8.04
HOUSEHOLD_1_376_WI_1_evaluation,HOUSEHOLD_1_376,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,6,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.51
HOUSEHOLD_1_377_WI_1_evaluation,HOUSEHOLD_1_377,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,8.97
HOUSEHOLD_1_378_WI_1_evaluation,HOUSEHOLD_1_378,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,21.79
HOUSEHOLD_1_379_WI_1_evaluation,HOUSEHOLD_1_379,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.97
HOUSEHOLD_1_380_WI_1_evaluation,HOUSEHOLD_1_380,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.57
HOUSEHOLD_1_381_WI_1_evaluation,HOUSEHOLD_1_381,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.98
HOUSEHOLD_1_382_WI_1_evaluation,HOUSEHOLD_1_382,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.25
HOUSEHOLD_1_383_WI_1_evaluation,HOUSEHOLD_1_383,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.45
HOUSEHOLD_1_384_WI_1_evaluation,HOUSEHOLD_1_384,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.94
HOUSEHOLD_1_385_WI_1_evaluation,HOUSEHOLD_1_385,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,3,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.93
HOUSEHOLD_1_386_WI_1_evaluation,HOUSEHOLD_1_386,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.95
HOUSEHOLD_1_387_WI_1_evaluation,HOUSEHOLD_1_387,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.79
HOUSEHOLD_1_388_WI_1_evaluation,HOUSEHOLD_1_388,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,3,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.5
HOUSEHOLD_1_389_WI_1_evaluation,HOUSEHOLD_1_389,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,4,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.96
HOUSEHOLD_1_390_WI_1_evaluation,HOUSEHOLD_1_390,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,5,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.91
HOUSEHOLD_1_393_WI_1_evaluation,HOUSEHOLD_1_393,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,4,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.94
HOUSEHOLD_1_394_WI_1_evaluation,HOUSEHOLD_1_394,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,17,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.78
HOUSEHOLD_1_395_WI_1_evaluation,HOUSEHOLD_1_395,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.06
HOUSEHOLD_1_396_WI_1_evaluation,HOUSEHOLD_1_396,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.97
HOUSEHOLD_1_397_WI_1_evaluation,HOUSEHOLD_1_397,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.78
HOUSEHOLD_1_398_WI_1_evaluation,HOUSEHOLD_1_398,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.92
HOUSEHOLD_1_399_WI_1_evaluation,HOUSEHOLD_1_399,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,4,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.16
HOUSEHOLD_1_400_WI_1_evaluation,HOUSEHOLD_1_400,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,6.96
HOUSEHOLD_1_401_WI_1_evaluation,HOUSEHOLD_1_401,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,9.5
HOUSEHOLD_1_402_WI_1_evaluation,HOUSEHOLD_1_402,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,6.89
HOUSEHOLD_1_403_WI_1_evaluation,HOUSEHOLD_1_403,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.92
HOUSEHOLD_1_404_WI_1_evaluation,HOUSEHOLD_1_404,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.62
HOUSEHOLD_1_405_WI_1_evaluation,HOUSEHOLD_1_405,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.95
HOUSEHOLD_1_406_WI_1_evaluation,HOUSEHOLD_1_406,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.9
HOUSEHOLD_1_407_WI_1_evaluation,HOUSEHOLD_1_407,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.23
HOUSEHOLD_1_408_WI_1_evaluation,HOUSEHOLD_1_408,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.48
HOUSEHOLD_1_409_WI_1_evaluation,HOUSEHOLD_1_409,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.92
HOUSEHOLD_1_410_WI_1_evaluation,HOUSEHOLD_1_410,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.1
HOUSEHOLD_1_411_WI_1_evaluation,HOUSEHOLD_1_411,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,4,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.17
HOUSEHOLD_1_412_WI_1_evaluation,HOUSEHOLD_1_412,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,18.99
HOUSEHOLD_1_413_WI_1_evaluation,HOUSEHOLD_1_413,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,17.99
HOUSEHOLD_1_414_WI_1_evaluation,HOUSEHOLD_1_414,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.98
HOUSEHOLD_1_415_WI_1_evaluation,HOUSEHOLD_1_415,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,12.59
HOUSEHOLD_1_416_WI_1_evaluation,HOUSEHOLD_1_416,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.97
HOUSEHOLD_1_417_WI_1_evaluation,HOUSEHOLD_1_417,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.45
HOUSEHOLD_1_418_WI_1_evaluation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.99
HOUSEHOLD_1_419_WI_1_evaluation,HOUSEHOLD_1_419,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,8.88
HOUSEHOLD_1_420_WI_1_evaluation,HOUSEHOLD_1_420,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,6.4
HOUSEHOLD_1_421_WI_1_evaluation,HOUSEHOLD_1_421,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.98
HOUSEHOLD_1_422_WI_1_evaluation,HOUSEHOLD_1_422,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.62
HOUSEHOLD_1_423_WI_1_evaluation,HOUSEHOLD_1_423,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.82
HOUSEHOLD_1_424_WI_1_evaluation,HOUSEHOLD_1_424,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.99
HOUSEHOLD_1_425_WI_1_evaluation,HOUSEHOLD_1_425,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,5,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.94
HOUSEHOLD_1_426_WI_1_evaluation,HOUSEHOLD_1_426,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.52
HOUSEHOLD_1_427_WI_1_evaluation,HOUSEHOLD_1_427,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.94
HOUSEHOLD_1_428_WI_1_evaluation,HOUSEHOLD_1_428,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,8.03
HOUSEHOLD_1_429_WI_1_evaluation,HOUSEHOLD_1_429,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.96
HOUSEHOLD_1_430_WI_1_evaluation,HOUSEHOLD_1_430,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.92
HOUSEHOLD_1_431_WI_1_evaluation,HOUSEHOLD_1_431,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,7.55
HOUSEHOLD_1_432_WI_1_evaluation,HOUSEHOLD_1_432,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.01
HOUSEHOLD_1_433_WI_1_evaluation,HOUSEHOLD_1_433,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,3,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,9.07
HOUSEHOLD_1_434_WI_1_evaluation,HOUSEHOLD_1_434,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.04
HOUSEHOLD_1_435_WI_1_evaluation,HOUSEHOLD_1_435,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,8.04
HOUSEHOLD_1_436_WI_1_evaluation,HOUSEHOLD_1_436,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,9.93
HOUSEHOLD_1_437_WI_1_evaluation,HOUSEHOLD_1_437,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.87
HOUSEHOLD_1_438_WI_1_evaluation,HOUSEHOLD_1_438,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,7.4
HOUSEHOLD_1_439_WI_1_evaluation,HOUSEHOLD_1_439,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.97
HOUSEHOLD_1_440_WI_1_evaluation,HOUSEHOLD_1_440,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,14.88
HOUSEHOLD_1_441_WI_1_evaluation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.66
HOUSEHOLD_1_442_WI_1_evaluation,HOUSEHOLD_1_442,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,9.11
HOUSEHOLD_1_443_WI_1_evaluation,HOUSEHOLD_1_443,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.41
HOUSEHOLD_1_444_WI_1_evaluation,HOUSEHOLD_1_444,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.02
HOUSEHOLD_1_445_WI_1_evaluation,HOUSEHOLD_1_445,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.9
HOUSEHOLD_1_446_WI_1_evaluation,HOUSEHOLD_1_446,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.97
HOUSEHOLD_1_447_WI_1_evaluation,HOUSEHOLD_1_447,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.11
HOUSEHOLD_1_448_WI_1_evaluation,HOUSEHOLD_1_448,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.03
HOUSEHOLD_1_449_WI_1_evaluation,HOUSEHOLD_1_449,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,15.46
HOUSEHOLD_1_450_WI_1_evaluation,HOUSEHOLD_1_450,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.32
HOUSEHOLD_1_451_WI_1_evaluation,HOUSEHOLD_1_451,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,3,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,6.81
HOUSEHOLD_1_452_WI_1_evaluation,HOUSEHOLD_1_452,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.94
HOUSEHOLD_1_453_WI_1_evaluation,HOUSEHOLD_1_453,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.4
HOUSEHOLD_1_454_WI_1_evaluation,HOUSEHOLD_1_454,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.92
HOUSEHOLD_1_455_WI_1_evaluation,HOUSEHOLD_1_455,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.15
HOUSEHOLD_1_456_WI_1_evaluation,HOUSEHOLD_1_456,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,6.96
HOUSEHOLD_1_457_WI_1_evaluation,HOUSEHOLD_1_457,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,5,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,10.39
HOUSEHOLD_1_458_WI_1_evaluation,HOUSEHOLD_1_458,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.38
HOUSEHOLD_1_459_WI_1_evaluation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,14,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.97
HOUSEHOLD_1_460_WI_1_evaluation,HOUSEHOLD_1_460,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,3,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.81
HOUSEHOLD_1_461_WI_1_evaluation,HOUSEHOLD_1_461,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.99
HOUSEHOLD_1_462_WI_1_evaluation,HOUSEHOLD_1_462,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.38
HOUSEHOLD_1_463_WI_1_evaluation,HOUSEHOLD_1_463,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.07
HOUSEHOLD_1_464_WI_1_evaluation,HOUSEHOLD_1_464,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,9.44
HOUSEHOLD_1_465_WI_1_evaluation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.99
HOUSEHOLD_1_466_WI_1_evaluation,HOUSEHOLD_1_466,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.07
HOUSEHOLD_1_467_WI_1_evaluation,HOUSEHOLD_1_467,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,11.92
HOUSEHOLD_1_468_WI_1_evaluation,HOUSEHOLD_1_468,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,3,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.91
HOUSEHOLD_1_469_WI_1_evaluation,HOUSEHOLD_1_469,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,18.16
HOUSEHOLD_1_470_WI_1_evaluation,HOUSEHOLD_1_470,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.95
HOUSEHOLD_1_471_WI_1_evaluation,HOUSEHOLD_1_471,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,16,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.75
HOUSEHOLD_1_472_WI_1_evaluation,HOUSEHOLD_1_472,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.7
HOUSEHOLD_1_473_WI_1_evaluation,HOUSEHOLD_1_473,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,6,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.49
HOUSEHOLD_1_474_WI_1_evaluation,HOUSEHOLD_1_474,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,4,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.96
HOUSEHOLD_1_475_WI_1_evaluation,HOUSEHOLD_1_475,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.79
HOUSEHOLD_1_476_WI_1_evaluation,HOUSEHOLD_1_476,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.81
HOUSEHOLD_1_477_WI_1_evaluation,HOUSEHOLD_1_477,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,13.55
HOUSEHOLD_1_478_WI_1_evaluation,HOUSEHOLD_1_478,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.62
HOUSEHOLD_1_479_WI_1_evaluation,HOUSEHOLD_1_479,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,7.64
HOUSEHOLD_1_480_WI_1_evaluation,HOUSEHOLD_1_480,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.64
HOUSEHOLD_1_481_WI_1_evaluation,HOUSEHOLD_1_481,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.92
HOUSEHOLD_1_482_WI_1_evaluation,HOUSEHOLD_1_482,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.95
HOUSEHOLD_1_483_WI_1_evaluation,HOUSEHOLD_1_483,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.59
HOUSEHOLD_1_484_WI_1_evaluation,HOUSEHOLD_1_484,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,9.9
HOUSEHOLD_1_485_WI_1_evaluation,HOUSEHOLD_1_485,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.85
HOUSEHOLD_1_486_WI_1_evaluation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,18.95
HOUSEHOLD_1_487_WI_1_evaluation,HOUSEHOLD_1_487,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.0
HOUSEHOLD_1_488_WI_1_evaluation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,3,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,9.82
HOUSEHOLD_1_489_WI_1_evaluation,HOUSEHOLD_1_489,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,9.99
HOUSEHOLD_1_490_WI_1_evaluation,HOUSEHOLD_1_490,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,12.98
HOUSEHOLD_1_491_WI_1_evaluation,HOUSEHOLD_1_491,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,6.57
HOUSEHOLD_1_492_WI_1_evaluation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.04
HOUSEHOLD_1_493_WI_1_evaluation,HOUSEHOLD_1_493,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.97
HOUSEHOLD_1_494_WI_1_evaluation,HOUSEHOLD_1_494,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,7.96
HOUSEHOLD_1_495_WI_1_evaluation,HOUSEHOLD_1_495,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.78
HOUSEHOLD_1_496_WI_1_evaluation,HOUSEHOLD_1_496,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,7.88
HOUSEHOLD_1_497_WI_1_evaluation,HOUSEHOLD_1_497,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,15.38
HOUSEHOLD_1_498_WI_1_evaluation,HOUSEHOLD_1_498,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.16
HOUSEHOLD_1_499_WI_1_evaluation,HOUSEHOLD_1_499,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.87
